Sample index,Time,Init_Cond_1,Init_Cond_2,Dyn_Input_1,Dyn_Input_2,Dyn_Output_1
0,2.3001,0.49802371541501983,0.50197628458498,0.1190704358139791,5.818349155948657e-08,0.5694756482485066
0,2.4001,0.49802371541501983,0.50197628458498,0.12429570406010766,1.6827955233075213e-08,0.5694063613907208
0,2.5001,0.49802371541501983,0.50197628458498,0.12952155849552643,3.772889573463863e-09,0.5693373780272439
0,2.6001,0.49802371541501983,0.50197628458498,0.1347479928375667,6.199097305449979e-10,0.5692689982723025
0,2.7001,0.49802371541501983,0.50197628458498,0.13997499905983432,4.585216942617484e-10,0.5692014245747063
0,2.8001,0.49802371541501983,0.50197628458498,0.1452025702786995,4.716682269226149e-10,0.5691346400571784
0,2.9001,0.49802371541501983,0.50197628458498,0.15043070048949803,4.698747819970523e-10,0.569068584937757
0,3.0001,0.49802371541501983,0.50197628458498,0.15565938412764724,4.5637694644766716e-10,0.5690032049720448
0,3.1001,0.49802371541501983,0.50197628458498,0.16088861603517526,4.580114096731419e-10,0.5689384527668129
0,3.2001,0.49802371541501983,0.50197628458498,0.1661183913374751,4.569929622723899e-10,0.5688742847050468
0,3.3001,0.49802371541501983,0.50197628458498,0.1713487056712946,4.613059890382818e-10,0.5688106641258825
0,3.4001,0.49802371541501983,0.50197628458498,0.17657955484470578,4.681351280818697e-10,0.5687475561154132
0,3.5001,0.49802371541501983,0.50197628458498,0.18181093492764228,4.553582343855613e-10,0.5686849263645692
0,3.6001,0.49802371541501983,0.50197628458498,0.18704284070919966,3.9718097058452594e-10,0.5686227383000193
0,3.7001,0.49802371541501983,0.50197628458498,0.19227527054915225,4.698740965252071e-10,0.568560981823335
0,3.8001,0.49802371541501983,0.50197628458498,0.1975082208555015,4.5848484421178097e-10,0.568499631622033
0,3.9001,0.49802371541501983,0.50197628458498,0.20274168874221227,4.5195426132476364e-10,0.5684386688492806
0,4.0001,0.49802371541501983,0.50197628458498,0.2079756713288769,4.5105959437971907e-10,0.5683780761563599
0,4.1001,0.49802371541501983,0.50197628458498,0.21321016487943303,4.585886241678949e-10,0.5683178293244606
0,4.2001,0.49802371541501983,0.50197628458498,0.21844516695770794,4.5762261554696267e-10,0.5682579130732177
0,4.3001,0.49802371541501983,0.50197628458498,0.22368067525421367,4.577778003921224e-10,0.5681983139399471
0,4.4001,0.49802371541501983,0.50197628458498,0.22891668750458974,4.5756762820181434e-10,0.5681390189804381
0,4.5001,0.49802371541501983,0.50197628458498,0.2341532012217647,4.5740852932243283e-10,0.5680800146398919
0,4.6001,0.49802371541501983,0.50197628458498,0.23939021379666542,4.578486866179143e-10,0.568021287177793
0,4.7001,0.49802371541501983,0.50197628458498,0.244627722928788,4.581131916061422e-10,0.5679628238966568
0,4.8001,0.49802371541501983,0.50197628458498,0.24986572647254598,4.5775367144738684e-10,0.5679046133882297
0,4.9001,0.49802371541501983,0.50197628458498,0.25510422241113656,4.5747702938037494e-10,0.5678466457952864
0,5.0001,0.49802371541501983,0.50197628458498,0.2603432087949995,4.577991773258374e-10,0.5677889115898989
0,5.1001,0.49802371541501983,0.50197628458498,0.26558268388483897,4.5822519089090423e-10,0.5677314027172029
0,5.2001,0.49802371541501983,0.50197628458498,0.2708226458127905,4.587350944744788e-10,0.5676741102042615
0,5.3001,0.49802371541501983,0.50197628458498,0.27606309281106767,4.591509841428103e-10,0.5676170259204927
0,5.4001,0.49802371541501983,0.50197628458498,0.281304023335761,4.589481875674456e-10,0.5675601434908262
0,5.5001,0.49802371541501983,0.50197628458498,0.28654543559258017,4.5821245246738766e-10,0.5675034545154369
0,5.6001,0.49802371541501983,0.50197628458498,0.29178732824125647,4.5818512903232536e-10,0.5674469539913838
0,5.7001,0.49802371541501983,0.50197628458498,0.2970296995704613,4.5874737074394423e-10,0.5673906341898507
0,5.8001,0.49802371541501983,0.50197628458498,0.30227254827446076,4.589481370549011e-10,0.5673344903157698
0,5.9001,0.49802371541501983,0.50197628458498,0.3075158728400127,4.5868624719099275e-10,0.5672785160813936
0,6.0001,0.49802371541501983,0.50197628458498,0.31275967192220927,4.582446135686538e-10,0.5672227063360613
0,6.1001,0.49802371541501983,0.50197628458498,0.3180039442506678,4.581639358284204e-10,0.5671670564264861
0,6.2001,0.49802371541501983,0.50197628458498,0.32324868842555277,4.581296362915327e-10,0.5671115608632686
0,6.3001,0.49802371541501983,0.50197628458498,0.32849390319915917,4.579735472304713e-10,0.5670562151984369
0,6.4001,0.49802371541501983,0.50197628458498,0.33373958730993136,4.581632990777575e-10,0.5670010144635689
0,6.5001,0.49802371541501983,0.50197628458498,0.33898573962909345,4.584216791547958e-10,0.5669459549493023
0,6.6001,0.49802371541501983,0.50197628458498,0.3442323590893409,4.583980550140945e-10,0.5668910333399431
0,6.7001,0.49802371541501983,0.50197628458498,0.34947944462554104,4.579458035342046e-10,0.5668362462267122
0,6.8001,0.49802371541501983,0.50197628458498,0.3547269949415481,4.5802357089980776e-10,0.5667815883508904
0,6.9001,0.49802371541501983,0.50197628458498,0.3599750091559651,4.580633456890078e-10,0.566727057581881
0,7.0001,0.49802371541501983,0.50197628458498,0.36522348630276635,4.580057682849914e-10,0.5666726510676101
0,7.1001,0.49802371541501983,0.50197628458498,0.37047242532730573,4.579354312270212e-10,0.5666183651703616
0,7.2001,0.49802371541501983,0.50197628458498,0.3757218251729129,4.579772292749627e-10,0.5665641961561787
0,7.3001,0.49802371541501983,0.50197628458498,0.38097168497213507,4.5806745637519587e-10,0.5665101417173719
0,7.4001,0.49802371541501983,0.50197628458498,0.3862220038162744,4.582296537287257e-10,0.5664561991377701
0,7.5001,0.49802371541501983,0.50197628458498,0.39147278072488073,4.5830238293518073e-10,0.5664023653130805
0,7.6001,0.49802371541501983,0.50197628458498,0.396724014828239,4.5828510741134754e-10,0.5663486377225828
0,7.7001,0.49802371541501983,0.50197628458498,0.4019757052680094,4.581498678679921e-10,0.5662950139000669
0,7.8001,0.49802371541501983,0.50197628458498,0.4072278511907738,4.5792523527490537e-10,0.5662414913884857
0,7.9001,0.49802371541501983,0.50197628458498,0.4124804517364336,4.579031374430507e-10,0.5661880676520508
0,8.0001,0.49802371541501983,0.50197628458498,0.4177335061175007,4.578877440490217e-10,0.5661347406013704
0,8.1001,0.49802371541501983,0.50197628458498,0.4229870135466708,4.578815602400078e-10,0.5660815081137711
0,8.2001,0.49802371541501983,0.50197628458498,0.4282409732577519,4.578871668829493e-10,0.5660283681719145
0,8.3001,0.49802371541501983,0.50197628458498,0.43349538450566505,4.5790722056453774e-10,0.5659753188637962
0,8.4001,0.49802371541501983,0.50197628458498,0.438750246502328,4.5792582452657667e-10,0.5659223579753021
0,8.5001,0.49802371541501983,0.50197628458498,0.44400555851139795,4.579360564934322e-10,0.5658694835922826
0,8.6001,0.49802371541501983,0.50197628458498,0.4492613198623944,4.5794407194406067e-10,0.5658166941902971
0,8.7001,0.49802371541501983,0.50197628458498,0.4545175298739414,4.579468020561265e-10,0.5657639881468388
0,8.8001,0.49802371541501983,0.50197628458498,0.4597741878838058,4.5794068133027993e-10,0.565711363932222
0,8.9001,0.49802371541501983,0.50197628458498,0.465031293248897,4.579216475901576e-10,0.5656588201095816
0,9.0001,0.49802371541501983,0.50197628458498,0.4702888451513223,4.5792221150241815e-10,0.5656063540285357
0,9.1001,0.49802371541501983,0.50197628458498,0.4755468430555808,4.579240710693329e-10,0.5655539649046666
0,9.2001,0.49802371541501983,0.50197628458498,0.4808052863449821,4.579276046222107e-10,0.5655016513705795
0,9.3001,0.49802371541501983,0.50197628458498,0.4860641744174229,4.579335644705283e-10,0.5654494121210207
0,9.4001,0.49802371541501983,0.50197628458498,0.49132350668668273,4.5794282932936297e-10,0.5653972459216032
0,9.5001,0.49802371541501983,0.50197628458498,0.4965832825271978,4.579533783850035e-10,0.56534515124507
0,9.6001,0.49802371541501983,0.50197628458498,0.5018435012752502,4.579603564586291e-10,0.5652931262791248
0,9.7001,0.49802371541501983,0.50197628458498,0.5071041624273758,4.579669451275264e-10,0.5652411702332141
0,9.8001,0.49802371541501983,0.50197628458498,0.5123652654275667,4.579727031377086e-10,0.5651892819369702
0,9.9001,0.49802371541501983,0.50197628458498,0.5176268097323438,4.579771318936586e-10,0.5651374602688068
0,10.0,0.49802371541501983,0.50197628458498,0.522883532605686,4.579796740557609e-10,0.5650857558796323
1,0.0001,0.7509881422924901,0.24901185770750972,2.5642598989143858e-23,0.4666977805253331,0.23375926439653233
1,0.1001,0.7509881422924901,0.24901185770750972,0.006390052296834463,0.18303116892547336,0.32397319238951144
1,0.2001,0.7509881422924901,0.24901185770750972,0.013785491311150904,0.07143586120503426,0.32393370664382964
1,0.3001,0.7509881422924901,0.24901185770750972,0.021181431731736207,0.02784747413054006,0.3238858877764916
1,0.4001,0.7509881422924901,0.24901185770750972,0.02857786639972956,0.010851817159574305,0.32383482970286176
1,0.5001,0.7509881422924901,0.24901185770750972,0.03597479272977906,0.004228933240252177,0.3237825152195312
1,0.6001,0.7509881422924901,0.24901185770750972,0.04337220975843758,0.0016507632128727502,0.32372971590553606
1,0.7001,0.7509881422924901,0.24901185770750972,0.05077011709953676,0.0006441358104661731,0.32367673292732463
1,0.8001,0.7509881422924901,0.24901185770750972,0.05816851457635986,0.00025249313886695934,0.32362368271862635
1,0.9001,0.7509881422924901,0.24901185770750972,0.06556740208580247,9.968330899262667e-05,0.323570611046665
1,1.0001,0.7509881422924901,0.24901185770750972,0.07296677955212709,3.89801910768702e-05,0.32351753578195613
1,1.1001,0.7509881422924901,0.24901185770750972,0.080366646908504,1.6069485209129214e-05,0.3234644636442234
1,1.2001,0.7509881422924901,0.24901185770750972,0.08776700408819942,7.098580144586535e-06,0.3234113977673681
1,1.3001,0.7509881422924901,0.24901185770750972,0.09516785102144705,2.855516577251133e-06,0.32335833967641486
1,1.4001,0.7509881422924901,0.24901185770750972,0.10256918762711918,1.0836419240928174e-06,0.32330529064277574
1,1.5001,0.7509881422924901,0.24901185770750972,0.10997101379670267,5.120851527280637e-07,0.32325225319516165
1,1.6001,0.7509881422924901,0.24901185770750972,0.11737332927208634,1.6747159871692056e-07,0.3231992389239838
1,1.7001,0.7509881422924901,0.24901185770750972,0.12477613313728152,3.323605065550757e-08,0.32314630092929025
1,1.8001,0.7509881422924901,0.24901185770750972,0.13217942276886444,6.468334287280389e-09,0.32309357258970856
1,1.9001,0.7509881422924901,0.24901185770750972,0.1395831914053585,6.674520670958777e-10,0.3230413890858069
1,2.0001,0.7509881422924901,0.24901185770750972,0.14698742940566295,4.694383822247277e-10,0.3229900247604241
1,2.1001,0.7509881422924901,0.24901185770750972,0.15439212945606856,8.904531651860754e-10,0.3229394509947821
1,2.2001,0.7509881422924901,0.24901185770750972,0.1617972856844156,4.697194639546742e-10,0.3228895650654063
1,2.3001,0.7509881422924901,0.24901185770750972,0.1692028924564727,4.6063351880139467e-10,0.3228403073160528
1,2.4001,0.7509881422924901,0.24901185770750972,0.17660894463582702,4.6069799754066936e-10,0.32279163387664905
1,2.5001,0.7509881422924901,0.24901185770750972,0.18401543817946742,4.5824168346727596e-10,0.32274350122918377
1,2.6001,0.7509881422924901,0.24901185770750972,0.19142236876600405,4.5818160611059324e-10,0.32269586506529563
1,2.7001,0.7509881422924901,0.24901185770750972,0.19882973210408492,4.5830328110679624e-10,0.3226486832556124
1,2.8001,0.7509881422924901,0.24901185770750972,0.20623752447460475,4.581219293173462e-10,0.32260192147391703
1,2.9001,0.7509881422924901,0.24901185770750972,0.21364574252703533,4.5810033619993295e-10,0.3225555507074211
1,3.0001,0.7509881422924901,0.24901185770750972,0.22105438307063904,4.5807823984584197e-10,0.32250954427463535
1,3.1001,0.7509881422924901,0.24901185770750972,0.22846344312786976,4.5790383689246425e-10,0.32246387859193
1,3.2001,0.7509881422924901,0.24901185770750972,0.23587291989920717,4.5807548904555833e-10,0.32241853264800496
1,3.3001,0.7509881422924901,0.24901185770750972,0.24328281073263677,4.5842670752236397e-10,0.322373486879101
1,3.4001,0.7509881422924901,0.24901185770750972,0.25069311315278464,4.584045218601511e-10,0.3223287239443116
1,3.5001,0.7509881422924901,0.24901185770750972,0.25810382473971005,4.5788367998519324e-10,0.32228422706898857
1,3.6001,0.7509881422924901,0.24901185770750972,0.2655149432857964,4.582567191588902e-10,0.32223998170326956
1,3.7001,0.7509881422924901,0.24901185770750972,0.27292646672583226,4.590103443132272e-10,0.3221959750160301
1,3.8001,0.7509881422924901,0.24901185770750972,0.2803383930684503,4.586083438129926e-10,0.32215219488301855
1,3.9001,0.7509881422924901,0.24901185770750972,0.2877507204184947,4.5875573914209363e-10,0.32210862976127713
1,4.0001,0.7509881422924901,0.24901185770750972,0.2951634469788617,4.6062972702460965e-10,0.3220652690895231
1,4.1001,0.7509881422924901,0.24901185770750972,0.30257657099836754,4.602494264324437e-10,0.3220221030793969
1,4.2001,0.7509881422924901,0.24901185770750972,0.3099900908219615,4.58498653787459e-10,0.32197912265158685
1,4.3001,0.7509881422924901,0.24901185770750972,0.3174040048529073,4.5961629657379885e-10,0.32193631926851324
1,4.4001,0.7509881422924901,0.24901185770750972,0.3248183115920723,4.5982046253953677e-10,0.32189368549030156
1,4.5001,0.7509881422924901,0.24901185770750972,0.33223300960581736,4.579383813971024e-10,0.32185121447000004
1,4.6001,0.7509881422924901,0.24901185770750972,0.33964809742160107,4.5797206851368314e-10,0.3218088987785465
1,4.7001,0.7509881422924901,0.24901185770750972,0.34706357376010616,4.5798918185315176e-10,0.3217667330962382
1,4.8001,0.7509881422924901,0.24901185770750972,0.3544794373717147,4.57949003307875e-10,0.32172471231670235
1,4.9001,0.7509881422924901,0.24901185770750972,0.36189568694704505,4.5792231732517413e-10,0.3216828302256695
1,5.0001,0.7509881422924901,0.24901185770750972,0.36931232128750047,4.5793127459411616e-10,0.3216410818532551
1,5.1001,0.7509881422924901,0.24901185770750972,0.37672933929810326,4.579561205496159e-10,0.3215994633751346
1,5.2001,0.7509881422924901,0.24901185770750972,0.3841467398562368,4.579820522130445e-10,0.32155797029829863
1,5.3001,0.7509881422924901,0.24901185770750972,0.39156452180384255,4.579552914554493e-10,0.321516597350819
1,5.4001,0.7509881422924901,0.24901185770750972,0.39898268416144517,4.57880339465836e-10,0.3214753414489448
1,5.5001,0.7509881422924901,0.24901185770750972,0.40640122594040695,4.577423543534881e-10,0.32143419909150933
1,5.6001,0.7509881422924901,0.24901185770750972,0.41382014608016504,4.576921886270773e-10,0.32139316541130575
1,5.7001,0.7509881422924901,0.24901185770750972,0.4212394436783494,4.5771096098029857e-10,0.32135223752706527
1,5.8001,0.7509881422924901,0.24901185770750972,0.42865911782915916,4.5784564487119807e-10,0.3213114121891962
1,5.9001,0.7509881422924901,0.24901185770750972,0.4360791676044647,4.5795289520334393e-10,0.3212706859370748
1,6.0001,0.7509881422924901,0.24901185770750972,0.4434995921386109,4.5798954019297204e-10,0.32123005570296664
1,6.1001,0.7509881422924901,0.24901185770750972,0.45092039061844996,4.5797843938479107e-10,0.32118951874105256
1,6.2001,0.7509881422924901,0.24901185770750972,0.45834156224790845,4.5788710880955315e-10,0.3211490723750921
1,6.3001,0.7509881422924901,0.24901185770750972,0.46576310618336564,4.578541110780672e-10,0.3211087135719614
1,6.4001,0.7509881422924901,0.24901185770750972,0.47318502168309395,4.5785534741404897e-10,0.32106843994217643
1,6.5001,0.7509881422924901,0.24901185770750972,0.4806073080215692,4.578954085468763e-10,0.3210282491661885
1,6.6001,0.7509881422924901,0.24901185770750972,0.4880299644901303,4.5799032241732255e-10,0.32098813901951534
1,6.7001,0.7509881422924901,0.24901185770750972,0.4954529903124005,4.5800080299962e-10,0.32094810727326634
1,6.8001,0.7509881422924901,0.24901185770750972,0.5028763848464134,4.5797103327455613e-10,0.3209081520102564
1,6.9001,0.7509881422924901,0.24901185770750972,0.5103001474350146,4.578779238802283e-10,0.32086827139104496
1,7.0001,0.7509881422924901,0.24901185770750972,0.5177242774294001,4.5773555146728734e-10,0.3208284635614627
1,7.1001,0.7509881422924901,0.24901185770750972,0.5251487741446259,4.577237665774192e-10,0.3207887261788271
1,7.2001,0.7509881422924901,0.24901185770750972,0.5325736369942885,4.5779887104173616e-10,0.32074905784618574
1,7.3001,0.7509881422924901,0.24901185770750972,0.539998865382083,4.5800708911522163e-10,0.32070945695751035
1,7.4001,0.7509881422924901,0.24901185770750972,0.5474244587105971,4.582680481239506e-10,0.3206699218490818
1,7.5001,0.7509881422924901,0.24901185770750972,0.55485041637635,4.583411154809452e-10,0.3206304507611854
1,7.6001,0.7509881422924901,0.24901185770750972,0.5622767378376071,4.582857040686923e-10,0.3205910423619019
1,7.7001,0.7509881422924901,0.24901185770750972,0.5697034225503992,4.580269820034621e-10,0.3205516952529229
1,7.8001,0.7509881422924901,0.24901185770750972,0.5771304699450281,4.578358125651977e-10,0.32051240786972196
1,7.9001,0.7509881422924901,0.24901185770750972,0.5845578794821105,4.5784485027055365e-10,0.32047317880407905
1,8.0001,0.7509881422924901,0.24901185770750972,0.5919856506743967,4.578601323382213e-10,0.32043400692965457
1,8.1001,0.7509881422924901,0.24901185770750972,0.5994137830267177,4.578796225748997e-10,0.3203948910563828
1,8.2001,0.7509881422924901,0.24901185770750972,0.6068422760582965,4.5790055500712785e-10,0.32035583005887364
1,8.3001,0.7509881422924901,0.24901185770750972,0.6142711293027485,4.579194338812846e-10,0.3203168228764199
1,8.4001,0.7509881422924901,0.24901185770750972,0.6217003421864424,4.579481812206393e-10,0.32027786780044204
1,8.5001,0.7509881422924901,0.24901185770750972,0.6291299143033834,4.5797764607609333e-10,0.32023896408472924
1,8.6001,0.7509881422924901,0.24901185770750972,0.6365598452159263,4.580040599478062e-10,0.32020011077803495
1,8.7001,0.7509881422924901,0.24901185770750972,0.6439901344912854,4.580241900315606e-10,0.32016130693795036
1,8.8001,0.7509881422924901,0.24901185770750972,0.6514207817088672,4.5803436571031553e-10,0.3201225516738649
1,8.9001,0.7509881422924901,0.24901185770750972,0.658851786428302,4.5803638663958067e-10,0.3200838439842281
1,9.0001,0.7509881422924901,0.24901185770750972,0.6662831481498684,4.580448360483391e-10,0.32004518255511133
1,9.1001,0.7509881422924901,0.24901185770750972,0.6737148665280999,4.580476062727143e-10,0.32000656684751044
1,9.2001,0.7509881422924901,0.24901185770750972,0.6811469411669164,4.580437583888003e-10,0.3199679960545225
1,9.3001,0.7509881422924901,0.24901185770750972,0.6885793716800647,4.580323530615775e-10,0.3199294694089972
1,9.4001,0.7509881422924901,0.24901185770750972,0.696012157691117,4.5801245054491325e-10,0.3198909861835317
1,9.5001,0.7509881422924901,0.24901185770750972,0.7034452987693599,4.579927286052104e-10,0.31985254533570023
1,9.6001,0.7509881422924901,0.24901185770750972,0.710878794528676,4.5797664843840896e-10,0.3198141460552329
1,9.7001,0.7509881422924901,0.24901185770750972,0.7183126446318971,4.579618016826326e-10,0.3197757877881087
1,9.8001,0.7509881422924901,0.24901185770750972,0.7257468487218639,4.5795025271775317e-10,0.3197374698550555
1,9.9001,0.7509881422924901,0.24901185770750972,0.7331814064493454,4.5794435013531477e-10,0.3196991916060555
1,10.0,0.7509881422924901,0.24901185770750972,0.740608882385656,4.5794671927926954e-10,0.3196609906402155
2,0.0001,0.24505928853754946,0.7549407114624505,2.481541837659083e-23,0.08885635857825604,0.6593011944538842
2,0.1001,0.24505928853754946,0.7549407114624505,0.0024570980224214137,0.05805029847686749,0.7988186001279216
2,0.2001,0.24505928853754946,0.7549407114624505,0.005784204561754233,0.03832117707637451,0.7987408779080429
2,0.3001,0.24505928853754946,0.7549407114624505,0.009111988866624173,0.025291893716627427,0.7986609016253019
2,0.4001,0.24505928853754946,0.7549407114624505,0.01244045013999322,0.01668937474703221,0.7985794444233942
2,0.5001,0.24505928853754946,0.7549407114624505,0.01576958852196712,0.011011686072325631,0.798497015012579
2,0.6001,0.24505928853754946,0.7549407114624505,0.019099404484127724,0.007264818951920513,0.7984139492561952
2,0.7001,0.24505928853754946,0.7549407114624505,0.022429898557356977,0.004793106588534224,0.7983304676672116
2,0.8001,0.24505928853754946,0.7549407114624505,0.02576107120954493,0.003161940067325432,0.7982467161529945
2,0.9001,0.24505928853754946,0.7549407114624505,0.029092922807857118,0.002085783661673368,0.7981627907529512
2,1.0001,0.24505928853754946,0.7549407114624505,0.03242545361490252,0.0013762691818613902,0.7980787547444694
2,1.1001,0.24505928853754946,0.7549407114624505,0.03575866380787349,0.0009079990213413381,0.7979946497869139
2,1.2001,0.24505928853754946,0.7549407114624505,0.03909255349562061,0.0005989044851146472,0.7979105032866569
2,1.3001,0.24505928853754946,0.7549407114624505,0.04242712273144844,0.0003952215693759411,0.7978263333410607
2,1.4001,0.24505928853754946,0.7549407114624505,0.045762371529411774,0.0002611308460793977,0.7977421517128491
2,1.5001,0.24505928853754946,0.7549407114624505,0.049098299875038914,0.00017262086740683504,0.7976579663529986
2,1.6001,0.24505928853754946,0.7549407114624505,0.05243490773422232,0.00011399807018060256,0.7975737825215785
2,1.7001,0.24505928853754946,0.7549407114624505,0.05577219505792804,7.520831004341821e-05,0.7974896036160253
2,1.8001,0.24505928853754946,0.7549407114624505,0.059110161786286225,4.965199222701183e-05,0.7974054318236605
2,1.9001,0.24505928853754946,0.7549407114624505,0.06244880785191571,3.295242853036489e-05,0.7973212686119018
2,2.0001,0.24505928853754946,0.7549407114624505,0.06578813318256872,2.197828226820399e-05,0.7972371150740272
2,2.1001,0.24505928853754946,0.7549407114624505,0.06912813770294658,1.4698714798450023e-05,0.7971529719085031
2,2.2001,0.24505928853754946,0.7549407114624505,0.07246882133517844,9.8060937409884e-06,0.7970688395832026
2,2.3001,0.24505928853754946,0.7549407114624505,0.07581018399926184,6.468133952971416e-06,0.796984718451534
2,2.4001,0.24505928853754946,0.7549407114624505,0.07915222561213492,4.250887916650602e-06,0.7969006088270527
2,2.5001,0.24505928853754946,0.7549407114624505,0.08249494608709286,2.809125456154911e-06,0.7968165111400889
2,2.6001,0.24505928853754946,0.7549407114624505,0.08583834533274244,1.8835301736658362e-06,0.7967324259525508
2,2.7001,0.24505928853754946,0.7549407114624505,0.08918242325722293,1.2262536148917915e-06,0.7966483534138027
2,2.8001,0.24505928853754946,0.7549407114624505,0.09252717976051145,8.011358748771786e-07,0.7965642944694371
2,2.9001,0.24505928853754946,0.7549407114624505,0.0958726147344476,5.164325110210246e-07,0.7964802500970785
2,3.0001,0.24505928853754946,0.7549407114624505,0.09921872806159374,3.1636401350916205e-07,0.7963962211126778
2,3.1001,0.24505928853754946,0.7549407114624505,0.10256551954677356,1.9100702915884953e-07,0.7963122154672326
2,3.2001,0.24505928853754946,0.7549407114624505,0.10591298894717263,1.1641956944773801e-07,0.7962282388076889
2,3.3001,0.24505928853754946,0.7549407114624505,0.10926113594042235,6.862137613253017e-08,0.796144300465959
2,3.4001,0.24505928853754946,0.7549407114624505,0.11260995997387549,3.63962048772936e-08,0.7960604250417296
2,3.5001,0.24505928853754946,0.7549407114624505,0.11595945999198691,1.6226869975678695e-08,0.7959766634254226
2,3.6001,0.24505928853754946,0.7549407114624505,0.11930963382311127,5.105798964011365e-09,0.7958931354034751
2,3.7001,0.24505928853754946,0.7549407114624505,0.12266047738927736,1.0385311759495867e-09,0.795810047410263
2,3.8001,0.24505928853754946,0.7549407114624505,0.12601198480384793,4.866107784408435e-10,0.7957276051045286
2,3.9001,0.24505928853754946,0.7549407114624505,0.12936414975004826,5.728687972429671e-10,0.7956458693372896
2,4.0001,0.24505928853754946,0.7549407114624505,0.13271696680092138,4.636385655022359e-10,0.795564798948956
2,4.1001,0.24505928853754946,0.7549407114624505,0.1360704301263984,4.82459418320664e-10,0.7954843559743283
2,4.2001,0.24505928853754946,0.7549407114624505,0.13942453543842467,4.681070525759661e-10,0.7954045107406593
2,4.3001,0.24505928853754946,0.7549407114624505,0.1427792785387957,4.573833023739486e-10,0.7953252352283018
2,4.4001,0.24505928853754946,0.7549407114624505,0.14613465641481774,4.595544297572165e-10,0.7952465101293245
2,4.5001,0.24505928853754946,0.7549407114624505,0.14949066400409416,4.61460402263641e-10,0.7951683028566117
2,4.6001,0.24505928853754946,0.7549407114624505,0.1528472970529986,4.54448353990107e-10,0.7950905863310775
2,4.7001,0.24505928853754946,0.7549407114624505,0.15620455203371317,4.5337263994524357e-10,0.7950133399549986
2,4.8001,0.24505928853754946,0.7549407114624505,0.15956242534166531,4.587639662479809e-10,0.794936542398933
2,4.9001,0.24505928853754946,0.7549407114624505,0.1629209136201711,4.583372795983433e-10,0.794860174685524
2,5.0001,0.24505928853754946,0.7549407114624505,0.16628001366561962,4.5797530815697314e-10,0.7947842191610066
2,5.1001,0.24505928853754946,0.7549407114624505,0.16963972229834093,4.578308542859793e-10,0.794708658385783
2,5.2001,0.24505928853754946,0.7549407114624505,0.17300003654064214,4.579481617624516e-10,0.7946334767210368
2,5.3001,0.24505928853754946,0.7549407114624505,0.1763609536927648,4.5798117145708847e-10,0.7945586608383512
2,5.4001,0.24505928853754946,0.7549407114624505,0.17972247077629627,4.581195648153335e-10,0.7944841950773665
2,5.5001,0.24505928853754946,0.7549407114624505,0.18308458508046443,4.5807471778976827e-10,0.7944100661040494
2,5.6001,0.24505928853754946,0.7549407114624505,0.18644729399283924,4.5827328875570274e-10,0.794336261058054
